0.0,0.0
0.004306438753597124,0.001
0.00861102833417846,0.002
0.01291376743243113,0.003
0.01721465474451768,0.004
0.021513688972077564,0.005
0.0258108688222286,0.006
0.03010619300756834,0.007
0.03439966024617538,0.008
0.03869126926161058,0.009000000000000001
0.042981018782918295,0.01
0.04726890754462742,0.011
0.05155493428675252,0.012
0.055839097754794745,0.013000000000000001
0.06012139669974279,0.014
0.0644018298780737,0.015
0.0686803960517538,0.016
0.07295709398823925,0.017
0.0772319224604768,0.018000000000000002
0.0815048802469044,0.019
0.08577596613145176,0.02
0.09004517890354072,0.021
0.09431251735808571,0.022
0.09857798029549428,0.023
0.10284156652166702,0.024
0.1071032748479982,0.025
0.1113631040913755,0.026000000000000002
0.11562105307418057,0.027
0.11987712062428868,0.028
0.12413130557506893,0.029
0.12838360676538402,0.03
0.13263402303959027,0.031
0.13688255324753723,0.032
0.14112919624456755,0.033
0.14537395089151647,0.034
0.14961681605471175,0.035
0.15385779060597293,0.036000000000000004
0.1580968734226108,0.037
0.16233406338742715,0.038
0.1665693593887137,0.039
0.17080276032025177,0.04
0.17503426508131137,0.041
0.17926387257665038,0.042
0.1834915817165137,0.043000000000000003
0.18771739141663238,0.044
0.1919413005982224,0.045
0.196163308187984,0.046
0.2003834131181002,0.047
0.20460161432623594,0.048
0.20881791075553666,0.049
0.21303230135462684,0.05
0.21724478507760922,0.051000000000000004
0.22145536088406292,0.052000000000000005
0.22566402773904198,0.053
0.22987078461307428,0.054
0.23407563048215965,0.055
0.2382785643277678,0.056
0.2424795851368377,0.057
0.24667869190177497,0.058
0.2508758836204502,0.059000000000000004
0.2550711592961975,0.06
0.25926451793781236,0.061
0.2634559585595493,0.062
0.2676454801811206,0.063
0.27183308182769345,0.064
0.27601876252988855,0.065
0.28020252132377726,0.066
0.2843843572508796,0.067
0.28856426935816243,0.068
0.29274225669803616,0.069
0.29691831832835297,0.07
0.3010924533124045,0.07100000000000001
0.3052646607189185,0.07200000000000001
0.3094349396220573,0.073
0.3136032891014145,0.074
0.3177697082420124,0.075
0.3219341961342994,0.076
0.32609675187414716,0.077
0.3302573745628478,0.078
0.33441606330711077,0.079
0.3385728172190605,0.08
0.34272763541623247,0.081
0.34688051702157113,0.082
0.35103146116342604,0.083
0.35518046697554945,0.084
0.3593275335970921,0.085
0.36347266017260105,0.08600000000000001
0.36761584585201573,0.08700000000000001
0.3717570897906646,0.088
0.37589639114926204,0.089
0.38003374909390464,0.09
0.38416916279606766,0.091
0.38830263143260185,0.092
0.39243415418572936,0.093
0.3965637302430402,0.094
0.40069135879748896,0.095
0.4048170390473906,0.096
0.40894077019641645,0.097
0.41306255145359116,0.098
0.4171823820332877,0.099
0.4213002611552249,0.1
0.4254161880444617,0.101
0.4295301619313944,0.10200000000000001
0.433642182051752,0.10300000000000001
0.4377522476465922,0.10400000000000001
0.44186035796229717,0.105
0.44596651225056955,0.106
0.4500707097684277,0.107
0.45417294977820166,0.108
0.45827323154752886,0.109
0.4623715543493494,0.11
0.46646791746190197,0.111
0.4705623201687189,0.112
0.47465476175862165,0.113
0.47874524152571696,0.114
0.4828337587693911,0.115
0.48692031279430587,0.116
0.4910049029103935,0.117
0.4950875284328521,0.11800000000000001
0.49916818868214086,0.11900000000000001
0.5032468829839749,0.12
0.5073236106693207,0.121
0.511398371074391,0.122
0.5154711635406393,0.123
0.5195419874147558,0.124
0.5236108420486613,0.125
0.5276777267995029,0.126
0.5317426410296485,0.127
0.535805584106681,0.128
0.5398665554033939,0.129
0.5439255542977861,0.13
0.5479825801730555,0.131
0.5520376324175941,0.132
0.5560907104249835,0.133
0.5601418135939881,0.134
0.5641909413285497,0.135
0.5682380930377834,0.136
0.5722832681359703,0.137
0.5763264660425524,0.138
0.5803676861821276,0.139
0.5844069279844432,0.14
0.5884441908843902,0.14100000000000001
0.5924794743219981,0.14200000000000002
